env_id	c	omega_cpp	omega_julia	omega_rel_err	kappa_cpp	kappa_julia	kappa_rel_err	final_D_cpp	final_D_julia	final_D_rel_err	final_A_cpp	final_A_julia	final_A_rel_err	div_cpp	div_julia	div_abs_err
E3	0.01	1.24990625469e-07	1.24990625469e-07	2.17132004291e-12	40002.000075	40002.000075	3.14669432752e-14	0	0	0	0	0	0	0	0	0
E3	0.0316227766017	1.24990625469e-07	1.24990625469e-07	2.17132004291e-12	40002.000075	40002.000075	3.14669432752e-14	0	0	0	0	0	0	0	0	0
E3	0.1	1.24990625469e-07	1.24990625469e-07	2.17132004291e-12	40002.000075	40002.000075	3.14669432752e-14	0	0	0	0	0	0	0	0	0
E3	0.316227766017	1.24990625469e-07	1.24990625469e-07	2.17132004291e-12	40002.000075	40002.000075	3.14669432752e-14	0	0	0	0	0	0	0	0	0
E3	1	1.24990625469e-07	1.24990625469e-07	2.17132004291e-12	40002.000075	40002.000075	3.14669432752e-14	0	0	0	0	0	0	0	0	0
E3	10	1.24990625469e-07	1.24990625469e-07	2.17132004291e-12	40002.000075	40002.000075	3.14669432752e-14	0	0	0	0	0	0	0	0	0
E3	100	1.24990625469e-07	1.24990625469e-07	2.17132004291e-12	40002.000075	40002.000075	3.14669432752e-14	0	0	0	0	0	0	0	0	0
E3	1000	1.24990625469e-07	1.24990625469e-07	2.17132004291e-12	40002.000075	40002.000075	3.14669432752e-14	0	0	0	0	0	0	0	0	0
E3	1e-05	1.24990625469e-07	1.24990625469e-07	2.17132004291e-12	40002.000075	40002.000075	3.14669432752e-14	0	0	0	0	0	0	0	0	0
E3	3.16227766017	1.24990625469e-07	1.24990625469e-07	2.17132004291e-12	40002.000075	40002.000075	3.14669432752e-14	0	0	0	0	0	0	0	0	0
E3	3.16227766017e-05	1.24990625469e-07	1.24990625469e-07	2.17132004291e-12	40002.000075	40002.000075	3.14669432752e-14	0	0	0	0	0	0	0	0	0
E3	31.6227766017	1.24990625469e-07	1.24990625469e-07	2.17132004291e-12	40002.000075	40002.000075	3.14669432752e-14	0	0	0	0	0	0	0	0	0
E3	316.227766017	1.24990625469e-07	1.24990625469e-07	2.17132004291e-12	40002.000075	40002.000075	3.14669432752e-14	0	0	0	0	0	0	0	0	0
E4	0.0001	8.33270836458e-08	8.33270836458e-08	2.28874879194e-13	40002.000075	40002.000075	3.11031635841e-14	0	0	0	0	0	0	0	0	0
E4	0.000316227766017	8.33270836458e-08	8.33270836458e-08	2.28874879194e-13	40002.000075	40002.000075	3.11031635841e-14	0	0	0	0	0	0	0	0	0
